chromID	cell_id	pos	x	y	z
1	0	2	176998.413188	15131.656797900001	2820.5089399999997
1	0	3	176952.611457	15055.7109118	2770.7528325
1	0	5	176964.997928	15131.178146600001	2590.7706625
1	0	10	176700.084915	14608.560369600002	2968.7564724999997
1	0	11	176699.491326	14581.245027100002	3056.6939199999997
1	0	14	176558.744504	15010.0753198	3218.8033425000003
1	0	15	176777.271776	14923.616409100001	2794.2706175
1	0	16	176704.27371900002	14983.478206599999	3243.7654675
1	0	18	176636.539374	14808.3635085	3140.624915
1	0	20	176567.37930300002	15101.008385699999	3121.4775824999997
1	0	22	176618.424352	15255.9894884	3388.8847100000003
1	0	24	176611.028025	15451.164023599998	3018.102035
1	0	26	176643.69499	15415.166553599998	3026.5172224999997
1	0	28	176636.349545	15513.4692798	3258.2172975
1	0	29	176649.465462	15514.702591500001	3285.128645
1	0	30	176555.198214	15376.1805489	3226.31211
1	0	31	176682.333689	15365.2724472	3152.4586225000003
1	0	32	176648.519304	15511.974234800002	3130.4683825
1	0	33	176717.11122700002	15525.014797	3065.3402875
1	0	34	176730.819703	15493.278838699998	2940.1369875
1	0	35	176588.586385	15551.4924096	3257.4363025
1	0	36	176507.357392	15361.6707844	3233.4360100000004
1	0	39	176791.93877	15423.3067054	3485.2777674999998
1	0	42	176808.526096	15339.3313513	3291.0446525
1	0	45	176532.099022	15325.181056800002	3365.5515625
1	0	46	176709.177343	15054.1805584	3335.5023199999996
1	0	47	176589.584352	15140.452482899998	3289.0921125
1	0	50	176704.457471	15127.1588806	3445.6149425000003
1	0	51	176566.979045	15168.2514516	3477.5935025
1	0	52	177085.27535399998	15144.664637000002	3254.058215
1	0	57	176705.774944	15225.067992299999	3537.625585
1	0	58	176901.08035099998	15055.6437043	3317.62053
1	0	59	176854.39601300002	15063.015558500001	3217.6398875
1	0	60	176809.508098	15054.289686900001	3145.6451625
1	1	3	165262.565996	21032.1730959	2931.3775975
1	1	5	164877.43406099998	21106.3797652	3283.300545
1	1	6	164957.32683499999	21003.5552154	3241.1663025
1	1	8	164886.786564	21264.993070200002	3226.646655
1	1	11	164993.205237	20936.4662581	3310.22027
1	1	12	164975.021617	20877.265143800003	3350.71947
1	1	13	164905.585609	21008.0489406	3291.5224749999998
1	1	14	164890.893071	20958.022438	3153.386205
1	1	15	164976.1609	20893.2589735	3293.0105175
1	1	16	164987.760966	20864.2148687	3297.843735
1	1	17	164996.817241	20881.4919548	3437.6118225
1	1	18	164927.001575	20937.560396200002	3355.621095
1	1	19	165067.363486	20961.7053987	3295.3763975
1	1	20	164903.259354	20998.779754299998	3360.340795
1	1	22	164950.519256	20858.854810499997	3334.7464925
1	1	23	164874.531006	20909.142665299998	3274.5832575
1	1	24	164793.000944	20990.6329796	3296.8362425
1	1	25	164573.818901	21143.3742031	3375.8478950000003
1	1	27	164763.23724000002	21002.9520577	3377.0404175
1	1	28	164670.812353	21050.7613205	3430.8549
1	1	29	164764.766172	20709.006239	3388.5834425
1	1	30	164568.333018	20812.107797	3455.7849225
1	1	33	164295.671315	20914.124734099998	3511.2940424999997
1	1	37	164534.683742	21027.8054324	3280.2864825
1	1	40	163988.623062	20884.7820941	3554.51669
1	1	42	164769.973543	20845.7077772	3452.8476725
1	1	43	164966.72702700002	20701.6705687	3317.3866075
1	1	44	164003.929892	20863.2904643	3601.7587350000003
1	1	45	164818.36922599998	20696.2531086	3344.8106875
1	1	46	164786.98522899998	20794.3716811	3316.6351675
1	1	48	164401.623295	21035.000363500003	3549.3128450000004
1	1	49	164959.75712	20991.1212305	3250.06313
1	1	51	164444.66751	21021.863867099997	4048.0031299999996
1	1	52	164562.188862	21008.0301534	3517.763515
1	1	53	164542.291837	20833.4064666	4063.4063125
1	1	54	164590.964281	20914.4890348	4033.7163174999996
1	1	55	164634.39443699998	20968.8498907	3689.136455
1	1	56	164392.187877	21158.7411439	3533.6744224999998
1	1	57	164226.693348	21131.976954399997	3698.4686325000002
1	1	58	164326.45410099998	21073.3409393	3634.8691999999996
1	1	60	164223.552775	20938.6989376	3543.4389325
1	2	1	36778.844789	69134.1675918	3062.4340475
1	2	2	36673.6977128	69175.8989482	3021.2041900000004
