chromID	cell_id	pos	x	y	z
17	3089	1	170325.424288	24150.2916736	3354.0893175
17	3089	2	170227.892455	24329.517462199998	3582.440605
17	3089	3	170432.6786	24158.6405137	3360.3197324999996
17	3089	4	170296.926042	24282.2360744	3262.1950224999996
17	3089	5	170218.953085	24321.5072449	3464.0061975
17	3089	6	170286.500897	24189.486345999998	3280.8491974999997
17	3089	7	170299.449954	24348.1649942	3281.8107425
17	3089	8	170500.097147	24310.8384019	3246.0559550000003
17	3089	9	170293.271087	24558.3152968	3485.2249475
17	3089	10	170244.66106100002	24425.406610000002	3409.5405725
17	3089	11	170252.152663	24338.1675464	2972.125685
17	3089	12	170445.91286399998	24240.828653	3369.8692025
17	3089	13	170354.786189	24178.8627715	3302.3598724999997
17	3089	15	170435.024425	24241.1495701	3276.4886625
17	3089	17	170407.693581	24264.639163	3213.6844475
17	3089	18	170340.28327400002	24269.0879905	3269.6612525
17	3089	19	170171.329181	24322.4736939	3298.0602774999998
17	3089	20	170244.57598300002	24172.482591	3417.9847849999996
17	3089	21	170268.43727199998	24221.5286572	3263.8936075
17	3089	22	170159.28477300002	24325.8768345	3478.0751099999998
17	3089	23	170174.713658	24500.612884	3241.094515
17	3089	25	170126.507907	24523.6213536	3148.16253
17	3089	26	170254.70665100001	24410.397038	3309.2853825
17	3089	28	170228.456586	24449.0277442	3206.0733950000003
17	3089	30	170388.24285500002	24229.3493545	3540.4321950000003
17	3089	32	169899.445334	24559.5985841	3779.934995
17	3089	33	170158.15064	24515.0003875	3294.346575
17	3089	35	170163.493971	24429.856065800002	3282.285665
17	3089	38	170006.50477	24410.9874752	3260.858285
17	3089	44	170143.93561	24318.0625644	3107.3430875
17	3089	46	170052.252529	24442.275126	3277.571795
17	3089	47	170067.918417	24424.3635908	3377.3872800000004
17	3089	48	170288.541945	24396.995986100002	3380.928215
17	3089	49	170346.077848	24391.5698637	3321.7137675
17	3089	50	170259.00721	24789.637228800002	3487.3989875
17	3089	51	170252.312107	24754.6874542	3292.5936775
17	3089	53	170118.085082	24418.909339100002	3452.5049750000003
17	3089	54	170148.120088	24488.5853783	3500.9088975
17	3089	60	170473.19262	24866.759086500002	3830.3172425000002
17	3090	2	175798.798865	15793.867992599999	3698.237165
17	3090	3	175677.126922	15772.9197702	3676.9158625
17	3090	4	175680.302309	15827.2018208	3825.42726
17	3090	6	175634.283557	16005.2614022	3745.291615
17	3090	7	175601.683233	16056.646207	3895.07692
17	3090	8	175614.97527999998	15883.522540099999	3713.4239325
17	3090	10	175735.542857	15697.7786025	3255.8390725
17	3090	11	175470.855002	15735.3037891	3823.8822425
17	3090	12	175650.188096	15483.2825754	3778.8960075
17	3090	18	175673.099931	15576.7220742	3796.6607099999997
