chromID	cell_id	pos	x	y	z
16	2709	1	167736.132523	17238.8380182	4519.6685975
16	2709	6	167502.394314	17299.0654451	4061.3142599999996
16	2709	7	167629.350775	17174.2773092	4515.076445
16	2709	8	167444.76705	17241.2804469	4330.7972174999995
16	2709	9	167207.429094	17376.6682613	4424.9404575
16	2709	10	167119.46977199998	17176.8572532	4400.802192499999
16	2709	12	166931.62094700002	17222.947446000002	4325.515735
16	2709	14	167585.497804	16951.5501401	4527.06061
16	2709	15	167584.780306	17025.4800175	4429.4004875
16	2709	16	167621.231697	16892.572577	4356.156905
16	2709	19	167741.58729999998	16984.050512899998	4721.62525
16	2709	21	167576.777103	17063.0061002	4451.637822500001
16	2709	22	167662.493291	17049.1817492	4414.0837875
16	2709	24	167284.887772	17099.9352052	4250.729672500001
16	2709	25	167371.536934	17074.7044076	4219.330164999999
16	2709	26	167248.008313	17172.945581	4243.443835
16	2709	28	167345.576402	17022.206626	4317.195264999999
16	2709	29	167317.443497	17032.271549099998	4388.426635
16	2709	30	167320.739497	17104.4304445	4253.316402500001
16	2709	31	167330.15884699998	17135.3146958	4298.6178325
16	2709	33	167298.158704	17203.569808800003	4180.892722500001
16	2709	35	167272.703696	17193.704819	4588.37653
16	2709	36	167331.062672	17095.6395078	4337.583735
16	2709	38	167179.152401	17209.212097300002	4455.8951375
16	2709	39	167185.782202	17144.705432400002	4162.564435
16	2709	40	167031.83088300002	17026.6422695	4941.219695
16	2709	41	166815.697949	17095.8490613	4592.3943325
16	2709	50	167019.318237	17090.1872028	3662.7429
16	2709	51	167165.531784	17106.9063379	4275.0992325
16	2709	52	166925.730377	17264.756691000002	4204.160187500001
16	2709	53	167030.92674899998	17142.888636	4035.637405
16	2709	58	166918.731424	17100.6153863	4333.721435
16	2709	60	167107.762174	16921.8946067	4300.9065775
16	2710	5	170706.199838	9775.83573877	3758.63172
16	2710	7	170677.20029100002	9741.04428135	3507.400125
16	2710	9	170749.556452	9808.18236244	3473.23661
16	2710	10	170910.15837800002	9637.92801804	3391.7351624999997
16	2710	11	170987.954999	9632.412978830002	3425.53894
16	2710	12	170856.824154	9805.84478053	3545.9302975
16	2710	16	170775.96936	9858.49387325	3309.740095
16	2710	18	170897.86975699998	9887.68380545	3280.22203
16	2710	19	171044.571112	9739.17552248	3272.9570200000003
16	2710	20	170923.044399	9719.52875143	3313.5494275
16	2710	22	170830.570278	9795.98357907	3348.6921
16	2710	28	170772.218409	10058.67886405	3663.7128075
16	2710	31	170400.80524999998	10208.75548579	4189.439555
16	2710	32	170448.078439	10019.787318589999	3505.5340375
16	2710	33	170587.364721	10061.01827318	3561.0445474999997
16	2710	37	170291.170196	9977.879826010001	3406.173945
16	2710	40	170325.565295	9976.285503430001	3370.07171
16	2710	41	170231.333685	9883.53434848	3464.0045800000003
16	2710	45	170258.29290499998	9800.412733570001	3267.3562625
16	2710	47	170241.006827	9739.62868334	3287.46165
16	2710	48	170292.132422	9691.50731818	3250.80971
16	2710	52	170223.53885100002	9776.57158519	3703.373865
16	2710	53	170128.09946300002	9894.52739943	3720.7617225
16	2710	54	170116.344073	10000.5084862	3731.93696
16	2710	55	170292.52444	9710.9730142	3251.2863174999998
16	2710	56	170289.294669	9721.958335	3482.8062124999997
16	2711	1	39375.4505428	76023.0853828	3926.985245
16	2711	5	39153.1897886	76016.52532310001	4162.433665
16	2711	6	39235.0152031	75945.999709	4124.36467
16	2711	7	39245.4133518	75916.3785467	4094.5445375
16	2711	8	39197.979225300005	76066.8403081	4157.7183125
16	2711	9	39247.8558835	75941.06667849999	4128.973192500001
16	2711	11	39287.4905822	75993.8321777	3843.7363050000004
16	2711	12	39227.8485867	76059.3593151	4038.4238024999995
16	2711	15	39201.0328148	76062.25720980001	3830.5222525
16	2711	16	39199.428898800004	76063.2202907	3849.391695
16	2711	17	39208.6945934	76111.6967154	3989.127315
16	2711	18	39259.9823413	76190.2751785	4186.6841875
16	2711	20	39125.8262627	75914.6880592	3978.5826425
16	2711	25	39236.7240452	76245.8236759	4066.4213575000003
16	2712	1	37648.0370484	77565.4552366	4686.814225
16	2712	3	37520.9764235	77734.8903911	5142.7532200000005
16	2712	4	37158.4195238	77188.26323170001	4499.3910875
16	2712	5	37601.326775	77476.9769903	4642.9011375
16	2712	7	37342.2997588	77326.0170076	4487.0966825
16	2712	8	37254.1917563	77327.9605867	4546.67802
16	2712	9	37315.4327856	77351.87063589999	4482.35796
16	2712	15	37200.3416671	77157.9144362	4514.2748
16	2712	16	37189.4770005	77199.0680347	4520.02314
16	2712	17	37278.7713982	77066.0116253	4416.83282
16	2712	20	37089.3177714	77286.3215698	4457.8461525
16	2712	24	37302.533457000005	77390.3530015	4691.039885
16	2712	27	37543.3115615	77420.1506131	4738.47459
16	2712	28	37546.9383563	77397.386614	4691.44377
16	2712	29	37440.4637955	77430.8171901	4757.510945
16	2712	30	37463.3100607	77246.65819589999	4815.16828
16	2712	32	37458.9341778	77592.5876923	4861.195047499999
16	2712	33	38612.300079399996	76491.8275884	4476.1390075
16	2712	34	38352.6682369	76430.44970299999	4453.23219
16	2712	35	37460.3706776	77544.6567762	4821.519045
16	2712	36	37599.2018026	77546.251175	4622.76264
16	2712	38	37431.937301000005	77744.5393281	4749.942435
16	2712	39	37413.9499578	77799.1701264	4701.351224999999
16	2712	40	37431.7257802	77683.4811032	4645.2025225
16	2712	42	37397.1093651	77594.71717609999	4763.413535
16	2712	43	37636.3916315	77658.8997824	4863.2926975
16	2712	44	37633.2431275	77578.04014740001	4755.0881825
16	2712	45	37240.838414	77692.41373700001	4678.5310125
16	2712	47	38295.4434866	76392.1870364	4195.025125
16	2712	48	38211.117613200004	76319.202493	4231.743672500001
16	2712	49	37762.251709000004	77484.2915147	4904.1839125
16	2712	50	38261.4224424	76441.9722821	4468.698805
16	2712	51	38102.8322403	76599.1873003	4536.2414325
16	2712	52	38120.0172753	76581.8013947	4658.9214775
16	2712	53	37914.204065800004	76740.0836886	4473.8428525
16	2712	54	38030.2462554	76676.67559079999	4445.53175
16	2712	55	38004.9932613	76669.5887376	4471.693355
16	2712	56	38096.2366662	76626.69080319999	4617.998595
16	2712	57	37896.5278341	76677.205361	4414.4114725
16	2712	58	38325.5191055	76401.9566894	4237.9054399999995
16	2712	59	38134.996338699995	76605.1112423	4418.96558
16	2712	60	38139.6469432	76511.2996663	4490.326634999999
16	2713	2	102512.1554144	76394.4734819	2619.246815
16	2713	6	102379.6808726	76577.7856925	2734.0052025
16	2713	7	102430.9372982	76617.9082198	2647.400925
16	2713	8	102238.0622277	76759.0510356	2573.789925
16	2713	9	102443.63801190001	76498.0699343	2727.5869675000004
16	2713	10	102145.44414359999	76609.2831131	2669.64273
16	2713	11	102254.9125024	76476.8277499	2856.1659824999997
16	2713	12	102259.58180140001	76585.0683693	2716.734705
16	2713	14	102264.446615	76533.0080699	2632.79853
16	2713	15	102154.8923542	76537.23791940001	2547.351555
16	2713	16	102119.1164578	76590.1494314	2733.5415049999997
16	2713	17	102376.5998748	76593.4614273	2553.9068774999996
16	2713	18	101960.6089544	77150.94203660001	3361.0330825
16	2713	20	102166.4866831	76666.92007970001	2601.3911799999996
16	2713	21	102350.60340610001	76711.009446	2560.6009
16	2713	22	102173.4046369	76828.1343716	2633.25248
16	2713	25	102118.4644472	76595.6150337	2763.8340399999997
16	2713	27	102268.3278095	76577.4880431	2705.8699225
16	2713	28	102171.71848570001	76511.6066475	2712.7649749999996
16	2713	29	101970.2833839	76813.4018181	2709.8769924999997
16	2713	33	102064.0835784	76866.34148	2702.2309299999997
16	2713	34	102116.693012	76717.1789915	2657.8330650000003
16	2713	35	102029.1570715	76780.9501437	2761.06854
16	2713	36	101934.6896945	76809.27259960001	2778.5395624999996
16	2713	37	101956.2224831	76759.6386815	2819.100635
16	2713	38	102014.0172972	76980.4023204	2722.54835
16	2713	40	101940.8394537	77020.5052571	2745.3997600000002
16	2713	41	101932.3238669	76915.0482848	3208.27054
16	2713	42	102133.0038448	77012.7723467	3369.4742075000004
16	2713	45	101981.24120369999	76814.66908889999	2680.481325
16	2713	46	101991.8892716	76886.04568899999	2665.19684
16	2713	47	102041.1414099	76962.9790876	2739.9342725
16	2713	48	102108.3958161	76905.5943577	2634.7437600000003
16	2713	49	101784.4163922	77026.3265905	2576.3294650000003
16	2713	50	101598.6728357	76976.3509493	2507.631545
16	2713	51	101992.1654043	76745.76652820001	2455.4494192499997
16	2713	52	101591.7170912	77061.08570180001	2721.39315
16	2713	54	101438.81571299999	77070.1514219	2543.5130099999997
16	2713	55	102346.3285971	76733.6150002	2834.383205
16	2713	56	101614.7230064	77093.67074059999	2418.9902245
16	2713	57	101552.6420533	77075.4526053	2448.2184027499998
16	2713	58	101921.4348614	77008.52320529999	2597.36381
16	2713	60	101882.54256609999	76928.7787925	2545.4631025
16	2714	5	91218.6947159	80002.6334704	2377.21096475
16	2714	9	91218.74541250001	80295.9305642	2515.5436325
16	2714	15	90815.2621117	80259.94027329999	2343.6453355000003
16	2714	18	91208.1368657	80338.9203025	2500.745855
16	2714	20	91310.1101823	80304.0166513	2523.009365
16	2714	25	90871.0121389	80368.0969683	2240.96507175
16	2714	26	90899.0361111	80328.0104189	2220.24657025
16	2714	27	90965.7277253	80322.4905253	2304.57745
16	2714	29	90783.4520346	80442.4178852	2200.28938675
16	2714	30	90796.97334930001	80415.1982606	2235.75974725
16	2714	31	90930.9816538	80314.0919156	2346.28342025
16	2714	32	90904.7644458	80365.3961744	2245.999679
16	2714	33	90927.0691885	80365.1994547	2324.4007619999998
16	2714	34	90953.6743975	80348.61230380001	2432.533374
16	2714	35	90812.0906387	80275.0834054	2311.8596645000002
16	2714	36	90709.2291325	80416.4792613	2427.79523675
16	2714	37	90771.5678225	80442.0754823	2451.137962
16	2714	38	90759.97080529999	80484.0265892	2408.65011625
16	2714	40	91158.9309126	80329.52531200001	2533.1158525
16	2714	41	91186.1501046	80357.6515529	2607.4118975
16	2714	42	91096.4184307	80358.859094	2535.20067
16	2714	43	91120.9790485	80297.4876667	2604.12055
16	2714	44	90869.3050066	80332.4573409	2593.2157700000002
16	2714	45	90663.5836216	80418.18466320001	2618.838995
16	2714	46	91080.7129907	80351.4756729	2563.1831174999998
16	2714	47	90495.4923802	80497.386472	2360.18308175
16	2714	48	91295.3265614	80176.0080144	2609.2297625
16	2714	49	91136.2982488	80128.04094529999	2642.1436974999997
16	2714	50	91018.3699644	80389.7393283	2588.8001200000003
16	2714	51	91127.3956807	80346.02973329999	2718.34362
16	2714	52	90512.8393003	80644.0598316	2443.65434525
16	2714	53	90607.98936129999	80521.396184	2486.123493
16	2714	54	90908.1572864	80511.6269018	2566.7205700000004
16	2714	55	90591.3987908	80623.60214670001	2258.63641625
16	2714	56	91066.836944	80337.26208490001	2713.8961575
16	2714	57	90958.7883475	80757.24461580001	2195.610349
16	2714	58	90973.9515543	80242.7186836	2664.2979025
16	2714	60	90882.28858919999	80276.1169383	2639.4252575
16	2715	2	85353.1868407	81041.2043991	2862.00608
16	2715	8	85267.0590338	81087.1651827	2721.2309
16	2715	9	85244.9264556	81131.0886263	2863.8185125
16	2715	10	85369.2753274	80872.2127832	2662.15817
16	2715	11	85247.5528011	80980.86557770001	2746.2903125000003
16	2715	16	84992.6738627	81057.8400939	2717.6215925
16	2715	17	85019.1376321	80983.5535069	2702.867375
16	2715	20	85266.8829038	80739.2187815	2684.29576
16	2715	21	85175.4399158	80861.1538071	2704.0614325
16	2715	22	85333.6534675	80696.8624005	2696.5647000000004
16	2715	23	85247.6488486	80585.6777218	3138.2346399999997
16	2715	24	85385.0458222	80653.7444684	2936.0436600000003
16	2715	25	85374.5968121	80590.4334893	2528.0566525
16	2715	26	85283.61132950001	80441.25179129999	2570.2990375
16	2715	28	85248.6140204	80301.21567959999	2715.6762599999997
16	2715	29	85189.2015707	80331.14102149999	2734.2237525
16	2715	30	85212.1798098	80422.7991765	2656.3983599999997
16	2715	31	85082.9915654	80462.82270019999	2644.6598950000002
16	2715	32	84993.7427349	80392.8459422	2665.3969725
16	2715	33	85172.70554390001	80258.25821120001	2659.0932625
