chromID	cell_id	pos	x	y	z
10	385	2	175054.49357	22503.017916300003	3260.6431150000003
10	385	3	175148.83940700002	22462.2701893	2723.2412825
10	385	4	175003.495386	22659.0105408	3297.5806475
10	385	5	174932.494087	22558.520043099998	3213.479045
10	385	6	174841.456404	22671.462252	3209.7674
10	385	8	174896.924994	22785.851559400002	3128.18988
10	385	9	174712.448389	22788.9318259	3204.477025
10	385	10	175019.066926	22766.3405681	3151.1827025
10	385	12	174897.627351	22661.029309899997	3038.3807049999996
10	385	14	174715.992928	22764.0609	3090.94848
10	385	16	174656.447392	22702.3178384	3073.33273
10	385	18	174426.82732900002	22697.7183734	3360.5016475
10	385	19	174669.859331	22524.216706799998	3027.1234025
10	385	20	174739.64111	22653.532588799997	3149.458805
10	385	21	174635.858516	22792.292283299998	3193.685355
10	385	22	174733.564522	22531.3381886	3158.14509
10	385	23	174727.242073	22668.1519556	3156.8501825
10	385	24	174600.888368	22474.3781483	3696.034345
10	385	25	174727.834735	22551.2467702	2984.3282974999997
10	385	26	174561.930678	22657.5865349	3038.9218775
10	385	27	174745.60450100002	22479.3737719	2874.3572525
10	385	28	174747.363947	22529.7545842	2886.6442275
10	385	29	174848.094445	22387.4339634	2943.7097525000004
10	385	30	175028.26925500002	22384.4263531	2949.6874475
10	385	32	174688.982414	22573.7587386	3033.6079575000003
10	385	34	174747.33593099998	22623.8763859	2983.231535
10	385	39	174823.07996799998	22594.6914698	2787.8944975
10	385	40	174901.228952	22480.8550046	2798.476655
10	385	41	174922.29935299998	22476.0261277	2826.52789
10	385	42	175007.498996	22415.6136304	2770.5004925000003
10	385	43	175043.463712	22430.027265	2805.1146725
10	385	47	175006.964323	22568.5493591	2751.8867674999997
10	385	50	175157.724702	22506.5446466	2720.58516
10	385	51	175188.18540699998	22533.7280358	2426.5967552499997
10	385	52	175253.613891	22481.5443836	2689.235745
10	385	53	175146.487299	22521.7016837	2728.5855149999998
10	385	54	175012.063647	22420.311429499998	2569.3875325
10	385	55	174974.77754399998	22338.560731200003	2435.00645125
10	385	57	174799.458463	22438.2733111	2562.3652825
10	385	58	174796.658923	22204.3334693	2679.4648775
10	386	2	165774.62338900001	21828.816450399998	3317.02384
10	386	4	165684.586042	21679.2953159	3301.2609325
10	386	7	165669.137793	21836.115308499997	3320.58587
10	386	9	165740.55830200002	21759.2876806	3244.80211
10	386	10	165668.229848	21827.316131800002	3267.0903249999997
10	386	12	166117.15637799999	21663.8048266	3108.22146
10	386	15	165993.572652	21695.9184859	3198.2803375
10	386	17	166013.10001	21988.964754099998	3223.1401499999997
10	386	19	165476.91188	21836.9052361	3615.6139325
10	386	20	166107.949929	21663.3584143	3247.6272125
10	386	22	165612.960151	21806.5085662	3503.2918225
10	386	23	166340.21832800002	21572.1447352	3285.990775
10	386	24	166347.589935	21642.5481707	3244.72746
10	386	25	165841.776814	22059.5018115	3419.52675
10	386	26	166002.864385	22056.4317317	3336.1479175
10	386	27	165891.125865	22079.5229927	3602.45813
10	386	28	166161.767429	21813.2930217	3289.797145
10	386	29	166023.15188299998	21976.0720587	3383.4043875
10	386	30	165931.684793	21995.468102000003	3474.49506
10	386	31	166024.492943	21927.8541846	3429.405955
10	386	32	165972.607929	22111.5514607	3466.1765375
10	386	33	166144.880476	21809.9769882	3337.3757775000004
10	386	34	166098.049672	21691.094295500003	3392.4217799999997
10	386	35	166042.657096	21989.8059036	3353.0233775
10	386	37	166101.866131	21747.2638623	3591.25563
10	386	44	166219.44918	21790.7605872	3398.85464
10	386	45	166388.757799	21769.060248499998	3149.9780450000003
10	386	46	166333.34215100002	21858.051167	3479.4964775000003
10	386	47	166177.617584	21618.1433507	3410.1785025
10	386	48	166139.03512299998	21830.5850943	3465.8108775
10	386	49	166276.078271	21738.769462599997	3620.529295
10	386	50	166161.126254	21880.406987399998	3457.5782625
10	386	51	166228.089747	21739.427601699997	3549.4478725
10	386	52	166389.975671	21713.7223243	3473.4424825
10	386	53	166275.441525	21715.2586105	3431.69485
10	386	54	166191.877625	21854.5996164	3519.3470725
10	386	55	166098.991401	22075.5591819	3438.3525425000003
10	386	58	166287.752909	22201.5674661	3236.7081525
10	386	60	166143.296027	22291.3224489	3503.591295
10	387	1	35285.6174918	69531.6575595	2711.52337
10	387	3	35355.0347538	69598.8082241	2769.3641675
10	387	4	35286.5551317	69641.5286586	2748.4247824999998
10	387	6	35433.449519	69238.73571529999	2676.136235
10	387	9	35608.3059446	69127.2234142	2690.3664200000003
10	387	14	35241.2187547	69922.1102994	2671.88515
10	387	19	35463.9955286	69229.6112749	2617.810735
10	387	20	35178.6663603	70042.9720753	2650.4386025
10	387	23	35461.8206939	69272.35731519999	2399.8149335000003
10	387	24	35470.210332300005	69452.1003595	2616.044495
10	387	26	35375.6454864	69948.7000893	2764.1808725
10	387	27	35348.0591921	69985.1993547	2656.521075
10	387	28	35416.1945264	70055.75778459999	2701.1232625
10	387	29	35456.477332	69724.821648	2652.92685
10	387	30	35322.8138406	69650.562665	2647.5703575
10	387	31	35401.8991255	69559.70411959999	2559.4598524999997
10	387	32	35389.2058175	69571.79172580001	2731.7509750000004
10	387	33	35421.2641555	69764.0376002	2699.4390275
10	387	37	35705.271112799994	70398.50445739999	3036.06122
10	387	38	35899.214592000004	70527.3732885	2649.1944599999997
10	387	39	35911.157854	70571.8196116	2572.803495
10	387	41	35831.833269200004	70677.8480897	2629.4087474999997
10	387	42	35747.0917599	70523.5502993	2707.997855
10	387	43	35630.815132	70541.87855190001	2752.0984350000003
10	387	45	35837.1387271	70322.8153812	2633.82108
10	387	47	35586.252048099996	70338.5476527	2659.807195
10	387	50	35575.7676678	70318.4893194	2733.584855
10	387	51	35626.6544367	70271.9043146	2711.7595125
10	387	52	35592.0535643	70321.78263110001	2829.7939175
10	387	55	35691.4081162	70314.0176465	2738.25945
10	387	57	35786.951286999996	70246.70167719999	2844.9574000000002
10	387	58	35784.1128439	70331.3110478	2745.0302475
10	388	1	33427.0622653	74055.7559351	2905.17115
10	388	2	33325.881647	74252.5706217	2992.300115
10	388	3	33307.931631	74211.7901716	2801.2834325
10	388	4	33300.6387778	74221.9355068	2856.7082450000003
10	388	5	33347.458725599994	74394.369599	2892.3433250000003
10	388	6	33322.1436225	74385.864477	2816.2044
10	388	7	32995.8109164	74402.7375147	2880.828015
10	388	9	33286.5784744	74430.5328269	2911.3505225
10	388	10	33194.3622963	74265.30188520001	2898.7143925
10	388	12	33376.732911800005	74302.8949694	3009.144205
10	388	14	33195.945725599995	74390.4828116	2924.43005
10	388	15	33006.227018	74596.0549908	2737.5434425
10	388	16	33313.642157	74412.8846627	2716.5636875
10	388	18	33193.2781492	74277.0582331	2912.1748825
10	388	19	33002.9808185	74555.3951434	2865.4338300000004
10	388	23	33643.590523599996	74190.7873592	3077.301245
10	388	25	33093.366696900004	74502.2782906	2728.7044625000003
10	388	26	33111.8632515	74564.673198	2984.6636425
10	388	27	33441.8284586	74121.1722342	2989.5589025
10	388	30	33516.7961846	74167.2355852	2798.107375
10	388	32	33442.4548119	74144.43190020001	2873.11813
10	388	33	33600.398596299994	74177.69479230001	2895.5439775
10	388	34	33531.5376888	74111.6893023	2832.2776825
10	388	35	33677.9879298	74095.341441	2804.2266125
10	388	37	33851.3409983	74278.91037910001	3018.6329025
10	388	38	33883.7375471	74286.5795428	3046.6471175
10	388	40	34040.5351784	74205.16373870001	2844.86319
10	388	41	34047.2076317	74220.0393077	2804.4047425
10	388	42	34066.7690003	74202.1564889	2778.7837775000003
10	388	44	34057.8559056	74360.6854884	2675.2862999999998
10	388	46	33895.6064431	74131.5479392	2909.4680875
10	388	48	33847.743671799995	74119.48644349999	2817.416825
10	388	49	33835.6552725	74100.9898065	2874.574565
10	388	50	33843.0085764	74133.7465875	2764.7277875
10	388	51	33723.567016	74269.3369308	2947.5050375
10	388	52	33965.3637699	74146.2286322	3193.9237550000003
10	388	53	33746.39573	74197.06657909999	2827.218485
10	388	54	34004.4822635	74149.52593	2532.1630525
10	388	55	33775.7429638	74094.7177966	2913.841485
10	388	56	33754.2914525	74209.1881959	2682.0727899999997
10	388	57	33775.2576999	74071.5659819	2696.2033475
10	388	58	33567.154203	74175.5722816	2840.824455
10	388	60	33611.4955382	74424.85343779999	3042.81664
10	389	1	92287.4481363	70965.8536821	2508.5369525
10	389	7	92411.9158083	70834.4605167	2544.8131925
10	389	10	92465.0689068	71220.6128933	2662.853365
10	389	12	92376.02828049999	71100.8010891	2523.7038049999996
10	389	13	92340.36046200001	71150.1806178	2631.2760425
10	389	14	92305.2142149	71066.62872760001	2564.8710975000004
10	389	15	92401.4120022	71000.3190477	2546.8991349999997
10	389	16	92320.5732556	70978.8046343	2436.4418
10	389	17	92417.8323755	71067.9960526	2602.8249575
10	389	18	92565.92242799999	71043.9087713	2546.696795
10	389	19	92432.3749867	71230.6524784	2732.9036825
