chromID	cell_id	pos	x	y	z
4	5026	1	172683.89295	8994.25168055	3528.9584525
4	5026	2	172587.602885	9005.01304124	3764.106315
4	5026	5	172645.33078	9090.29075103	3729.49924
4	5026	9	172497.790387	9096.71145894	3758.396255
4	5026	12	172346.778585	8872.94717975	3589.3605425
4	5026	13	172423.05049700002	8659.830097080001	3723.358745
4	5026	17	172306.941584	8959.73266534	3728.20501
4	5026	20	172475.62602300002	8826.11509546	3385.1682575
4	5026	21	172389.478368	8754.096459280001	3548.6709725
4	5026	22	172416.653167	8893.91522759	3722.7730925
4	5026	23	172569.90491	8795.944929770001	3693.3005675
4	5026	24	172554.972691	8868.46964821	3698.9303025
4	5026	25	172583.69249	8861.56840307	3692.7601449999997
4	5026	26	172374.411013	8725.8889143	3732.857415
4	5026	28	172362.74121600002	8937.459927830001	3712.7567
4	5026	29	172431.110453	8683.1919741	3523.857955
4	5026	30	172533.45866899999	8785.8067953	3761.4994699999997
4	5026	31	172824.0605	8835.87681231	3457.8386325
4	5026	33	172634.785537	8784.24709411	3784.5944775000003
4	5026	34	172769.27706599998	8713.724867679999	3697.5667049999997
4	5026	38	172377.674362	8881.66217043	3491.5525525
4	5026	39	172270.99376	8786.27240371	3534.7661725
4	5026	41	172225.285347	8608.55931225	3714.19611
4	5026	42	172410.653005	8708.48638656	3592.0497474999997
4	5026	47	172904.485887	8785.75773331	3788.790675
4	5026	49	172157.586743	8754.50681334	3780.9517075
4	5026	53	172092.503206	8559.61238561	3491.1903475
4	5026	55	172299.921001	8325.063005259999	3285.6901074999996
4	5026	56	172131.45574600002	8541.100811549999	3512.8425975
4	5026	57	172206.968857	8329.5294128	3758.4882875000003
4	5026	58	172229.66501	8351.32256892	3629.02121
4	5027	1	171021.15663699998	21221.4185597	4247.902015000001
4	5027	4	171019.135159	21210.285959200002	4366.91097
4	5027	5	170933.374784	21241.6206707	4428.6436975
4	5027	6	171149.034536	20927.6634455	4615.498925
4	5027	8	171099.52346599998	21251.778695499997	4256.870235
4	5027	11	171013.683987	21077.3393684	4567.9489674999995
4	5027	12	170839.628613	21266.1006498	4556.8396250000005
4	5027	13	170739.05529299998	21083.060318	4481.0251475
4	5027	15	170804.114625	21129.1451548	4497.74413
4	5027	16	170902.844966	20889.170131	4249.959054999999
4	5027	17	170906.70015299998	20901.4404283	4232.1410075
4	5027	19	170732.295506	20998.4980699	4595.41957
4	5027	20	170764.478165	21001.8549738	4406.6795475
4	5027	21	170705.18982	20756.7893707	4441.5216525
4	5027	23	170627.77502	20887.386377	4466.1619325
4	5027	24	170734.908719	20793.3913683	4474.8106175
4	5027	26	170643.975684	20922.8180886	4485.763875
