chromID	cell_id	pos	x	y	z
15	2330	1	167923.117281	23471.5437259	2417.011594
15	2330	2	167803.05358	23553.4790105	2177.8238385
15	2330	3	167744.067952	23500.0710488	2299.0598219999997
15	2330	4	167707.68969099998	23337.8650729	2526.5704100000003
15	2330	5	167669.582781	23330.998928099998	2482.477668
15	2330	7	167410.542725	23454.777973	2623.8106275
15	2330	8	167652.840234	23482.9125363	2522.1816275
15	2330	9	167485.45668499998	23573.3516142	2571.706405
15	2330	11	167217.934579	23683.5852115	2578.5133724999996
15	2330	12	167292.20849699999	23731.954063	2324.572601
15	2330	13	167418.274935	23746.4267475	2493.77549525
15	2330	14	167545.95558900002	23566.0965311	2598.9302749999997
15	2330	15	167412.801824	23704.6206131	2609.6101275
15	2330	16	167364.866654	23477.331048699998	2609.3196199999998
15	2330	17	167297.79017	23621.1335511	2648.3816225
15	2330	18	167374.90544600002	23689.391424499998	2616.20864
15	2330	20	167460.892215	23808.46648	2400.8924992499997
15	2330	21	167557.616837	23699.7222009	2511.795475
15	2330	22	167559.55952	23813.443254600003	2454.480434
15	2330	23	167477.935728	23552.294974	2466.2828870000003
15	2330	24	167582.659124	23626.748390099998	2192.91001175
15	2330	25	167427.46500700002	23556.4057143	2430.901502
15	2330	26	167694.980418	23554.2060875	2307.66832325
15	2330	29	167260.460704	23825.3825305	2357.91500875
15	2330	30	167617.760494	23077.1610725	2298.9189815
15	2330	31	167478.634583	23760.0287318	2229.50284475
15	2330	32	167642.528904	23205.819072899998	2263.015362
15	2330	33	167465.931387	23788.5207257	2297.1798665
15	2330	34	167488.263538	23582.3735902	2279.2607815
15	2330	35	167592.109992	23293.5486225	2223.5159430000003
15	2330	36	167429.609055	23639.9128819	2237.64017525
15	2330	37	167182.92982299998	23627.423060700003	2178.29437725
15	2330	40	167662.924037	23155.9837486	2481.79245975
15	2330	41	167696.722251	23045.0701247	2403.7475234999997
15	2330	42	167885.574811	23052.3751319	2438.6536115
15	2330	43	167149.606439	23584.4232284	2516.2141524999997
15	2330	44	167228.539871	23769.3392211	2396.8283675
15	2330	47	167953.839297	22918.6265831	2599.250005
15	2330	48	167714.62457800002	23083.2647495	2274.16073875
15	2330	49	167551.178204	23271.3880798	2482.8265767499997
15	2330	50	167580.728698	23301.1281247	2527.42605
15	2330	51	167171.24488500002	23679.031221	2281.054688
15	2330	53	167367.055507	23505.042817600002	2266.841458
15	2330	54	167613.95382	23291.418170499997	2484.3431322499996
15	2330	56	167245.940279	23557.207373600002	2213.76126125
15	2330	58	167287.924727	23510.0285326	2198.7144447500004
15	2330	59	167757.703401	23152.744810599997	2454.3655114999997
15	2330	60	167710.70789999998	23143.3599862	2435.00480625
15	2331	1	167171.36457099998	27039.666203300003	3322.7129925
15	2331	3	167025.78777	26939.1908569	2895.7189525000003
15	2331	4	167189.858427	27164.858222799998	2550.6473375
15	2331	6	167171.625573	27215.282017	2731.20465
15	2331	8	167186.050517	27179.3046732	2815.7117175000003
15	2331	9	167166.97131199998	27139.439203	2766.3269124999997
15	2331	10	167283.897015	27251.682629000003	2574.7472625
15	2331	13	167337.87004500002	27146.714051799998	2530.2619025
15	2331	14	167322.37565200002	26893.831902300004	2770.7278524999997
15	2331	16	167329.716565	27173.700175399998	2601.970545
15	2331	17	167369.44387100002	27106.2858205	2640.0980325
15	2331	18	167144.344272	27217.785061200004	2518.4152599999998
15	2331	22	167378.813472	27059.794895900002	2502.40374
15	2331	24	167424.137901	27236.5150756	2643.8031899999996
15	2331	25	166967.126283	26871.0343355	2987.4629124999997
15	2331	26	167406.67672299998	27091.8016824	2486.265337
15	2331	30	167501.221865	27067.819018200003	2753.682655
15	2331	33	166989.71408	26892.4592625	2785.3707725
15	2331	34	167469.11254200002	27125.0994297	2684.3977225
15	2331	35	166958.646705	26890.3863669	2843.1060125
15	2331	37	167493.742211	27048.864721299997	2469.65683275
15	2331	38	167391.42582200002	26796.909211299997	2746.1443725
15	2331	39	167632.348693	26837.464513699997	2456.87182075
15	2331	40	167221.54081500001	27181.6289712	3301.827635
15	2331	41	167585.104653	26972.5035495	2675.4599275
15	2331	47	167049.683976	26808.4267434	2751.0135099999998
15	2331	48	167179.79419400002	26805.635597899996	2805.7346724999998
15	2331	49	167632.130127	27075.273035500002	2515.1500675
15	2331	50	167465.596534	27028.2291348	2692.063225
15	2331	51	167438.82631899999	27019.363080199997	2608.54538
15	2331	52	167256.585432	27117.560190199998	2753.4988249999997
15	2331	53	167445.348073	27122.358156799997	2703.9856775
15	2331	56	167069.059615	27064.398655999998	2916.51067
15	2331	57	167102.684583	26940.734085300002	2969.933935
15	2331	59	167478.645192	27330.728207400003	2674.441535
15	2332	2	37943.6234305	73471.4588741	3952.2183124999997
15	2332	4	38010.8460097	73729.8479701	3999.6671324999998
15	2332	6	38107.394439899996	73473.5271656	4088.01035
15	2332	7	38043.0941664	73383.6859821	4350.83333
15	2332	8	38092.7090501	73533.3647066	4013.606425
15	2332	10	38104.2018107	73490.56787700001	4065.6505249999996
15	2332	14	38148.5300649	73435.0495689	4099.97702
15	2332	15	38260.546880600006	73476.6371167	4134.7209625000005
15	2332	16	38188.332457900004	73590.1613374	4029.37951
15	2332	18	38102.715098399996	73645.041612	4007.8988999999997
15	2332	23	37991.3830988	73454.71250580001	3877.2852000000003
15	2332	24	37944.394334	73550.3028197	4160.18398
15	2332	25	38348.753423199996	73716.0686404	4230.81093
15	2332	26	38112.0207364	73459.7568381	3930.815525
15	2332	29	38069.6025451	73586.8988433	4159.2875575
15	2332	30	38147.5938876	73467.924048	4110.4158075
15	2332	31	37954.2408559	73579.8183555	4120.5198775
15	2332	32	37821.8961971	73673.7130319	4196.15327
15	2332	33	37892.2409844	73385.27872260001	4062.0962250000002
15	2332	34	37822.1463326	73534.7064464	3872.3319025
15	2332	35	37658.065365300004	73758.0242484	4048.3003074999997
15	2332	36	37788.0978492	73592.7517977	4034.879065
15	2332	37	37918.4089378	73603.0070442	4022.3476875
15	2332	38	37852.0378596	73521.33517179999	3930.0134725000003
15	2332	39	37731.9079193	73493.5536925	3975.2266449999997
15	2332	40	37641.755614	73509.2624182	3808.0382325
15	2332	46	37524.841035	73633.7275255	4042.5486724999996
15	2332	47	37836.2009195	73364.6209087	3993.6094025
15	2332	48	37676.7293052	73543.140931	3970.06465
15	2332	49	37973.035142299996	73540.6773358	4220.00645
15	2332	50	37527.1925147	73540.32652809999	3971.4536675
15	2332	56	37548.2141246	73469.1804935	4070.53319
15	2332	57	37619.2650387	73411.8920583	4078.1740099999997
15	2332	58	37584.9392278	73653.8329504	4189.473825
15	2332	59	37813.765830300006	73432.1779289	3950.8675200000002
15	2332	60	37814.643895	73466.89297680001	4004.4883699999996
15	2333	5	40103.2422598	71796.39995009999	3803.22397
15	2333	8	40089.0789564	71436.43133739999	3415.308135
15	2333	9	40040.0563021	71463.7046662	3422.3842425000003
15	2333	10	40186.0676807	71594.72946239999	3520.66463
15	2333	11	40205.2711552	71657.1332278	3661.8616725
15	2333	13	40263.4535068	71936.7829452	4040.3657
