chromID	cell_id	pos	x	y	z
13	1550	1	167504.353992	12878.4349779	2828.409925
13	1550	3	167530.262303	12969.3132478	3015.36831
13	1550	4	167541.26157	12946.3573803	3610.6842275000004
13	1550	5	167571.883264	12838.9939089	3014.5264749999997
13	1550	6	167533.03908000002	12877.3977885	2947.5869225
13	1550	7	167733.938417	12778.3756485	2884.8417975
13	1550	8	167631.474738	12936.5930009	2944.1243125
13	1550	12	167343.127989	12909.8293573	3225.08701
13	1550	22	167508.977147	13006.2489036	3239.4223425
13	1550	23	167585.28583	13268.6514152	3194.2730125000003
13	1550	24	167773.108081	13001.4441596	3432.7773549999997
13	1550	25	167705.430077	13034.1341863	3355.9791675
13	1550	26	167812.362411	12821.860044300001	3374.971555
13	1550	27	167812.927366	12786.5856446	3459.4688175
13	1550	29	167379.720696	13122.2738613	3230.46324
13	1550	31	167529.520394	13279.441509799999	3488.2530850000003
13	1550	32	167365.568187	13420.116211199998	3526.8033299999997
13	1550	33	167518.984936	13290.858719900001	3546.565035
13	1550	34	167338.851326	13398.2963822	3502.4387199999996
13	1550	39	167719.296143	13161.6914669	3561.0015000000003
13	1550	40	167456.483506	13329.1326959	3317.7916925
13	1550	45	167403.762441	13067.456838999999	3361.0113275
13	1550	52	167395.27143	12738.055505400001	3496.5012375
13	1550	57	167616.410061	12544.5633619	3902.4493374999997
13	1550	58	167597.107655	12438.8238503	3494.2124225
13	1551	3	168081.66528400002	16118.973567000001	2728.2581800000003
13	1551	6	167920.80112000002	16384.2408485	2155.8496455
13	1551	8	168109.739582	15986.778361199998	2941.9031425000003
13	1551	10	167839.958892	16308.2166412	2648.8927825
13	1551	11	167789.775644	16229.3557933	2699.21165
13	1551	13	167888.168248	15641.3292156	2729.96075
13	1551	14	167755.54132800002	16154.706924400001	2624.1020025
13	1551	15	167736.958274	16244.2981578	2536.774435
13	1551	16	167666.374125	16103.8981677	2305.1066262500003
13	1551	17	167719.013717	16169.7826842	2480.72988975
13	1551	20	167733.26294299998	16173.084441899999	2591.0619924999996
13	1551	21	167663.971856	16006.284068600002	2546.3343375
13	1551	22	167593.76273000002	15694.2542412	2473.52476575
13	1551	23	167581.02832500002	15870.3875578	2236.53558875
13	1551	24	167729.681015	15889.0976726	2259.216473
13	1551	25	167744.902355	15923.108303500001	2276.13967575
13	1551	26	167610.954769	15805.822636099998	2329.1658345
13	1551	27	167653.456895	15870.8728938	2223.3365369999997
13	1551	28	167608.522321	15715.2194586	2212.2323797500003
13	1551	30	167710.394883	15445.8352877	2257.09950575
13	1551	42	167887.879436	15320.894392499999	2310.84257075
