chromID	cell_id	pos	x	y	z
11	773	1	172756.397843	22755.1351775	3035.5792500000002
11	773	2	172702.39144099999	22803.8613051	3035.50364
11	773	3	172700.686173	22939.8279074	3010.7692025
11	773	8	173073.686047	23311.9527964	2580.38278
11	773	9	173017.18653	23433.5262817	2757.41543
11	773	11	173100.116362	23652.008068900002	2851.4898550000003
11	773	12	173268.52774800002	23674.779381	2781.9361974999997
11	773	13	173085.525485	23423.2520111	2563.6989925
11	773	15	172878.03929800002	23267.9357155	2570.7318925
11	773	17	173100.383338	23453.412203300002	2654.070875
11	773	18	172507.76398	22927.449315899998	2968.6523525
11	773	19	172580.799632	23137.8527719	2721.6453625
11	773	20	172725.49588600002	23228.7751876	2526.126335
11	773	22	172463.071456	22947.2541662	2949.5669375
11	773	23	172453.231248	23028.3590339	2977.2516699999996
11	773	24	172687.434193	23159.0863146	2824.895
11	773	28	172586.687627	22905.8045663	2720.864545
11	773	29	173131.326804	23162.4928439	3634.7425825
11	773	30	172674.542816	22805.8836792	2658.799555
11	773	31	172671.692188	22861.4102273	2726.4593075
11	773	33	172768.990005	22995.1059886	2789.91874
11	773	36	173101.902897	23280.6180849	3114.1527225
11	773	41	172888.353821	23358.7398048	3064.8968425000003
11	773	42	172834.595546	22776.9597754	2982.5054875
11	773	43	172924.979694	23512.043974800003	3047.3901524999997
11	773	44	172909.809133	23494.165379	3001.6833425
11	773	46	173024.58296	22891.745601900002	2879.2368924999996
11	773	48	172816.04370100002	23397.0999609	3023.9114775
11	773	53	172779.65514	23313.3067932	3461.3534475
11	773	54	172864.881975	23451.663654699998	2915.844505
11	773	55	172799.38994	23452.9602805	2812.4099925
11	773	56	172754.156666	23311.9435367	2945.0298275
11	773	57	172986.296315	23359.902520300002	2983.936365
11	773	59	173223.64591	23133.199231900002	2979.1309825000003
11	774	6	172468.545288	12261.0954551	3020.0891325
11	774	11	172923.84071999998	12731.982491499999	2799.0202825
11	774	13	172421.2687	12413.2837849	2996.855265
11	774	15	172519.713216	12671.4822279	3675.050965
11	774	16	172518.369375	12528.778622200001	2649.92372
11	774	17	172753.150253	12360.5683025	2756.0004425
11	774	18	172621.50760100002	12478.0443654	2799.1895225
11	774	19	172604.980427	12255.7899148	2799.3595425
11	774	20	172515.986779	12639.136612600001	2836.0792675000002
11	774	26	172745.547617	12575.3314704	2631.2733000000003
11	774	27	172806.642788	12681.2575665	2697.1342425
11	774	28	172756.921186	12564.991135600001	2490.5809907499997
11	774	31	172678.794244	12861.0639352	2517.2679075
11	774	33	172641.762757	12870.925196400001	2516.3562075
11	774	35	172455.71838900002	12766.3197354	2581.62499
11	774	37	172484.890564	12958.3500411	2490.5785745000003
11	774	39	172620.315685	13060.0179524	2710.9322425
11	774	44	172560.767471	12744.5614386	2576.5217575
11	774	48	172582.151301	12745.9022205	2385.2210865
11	774	53	172501.919039	13298.819878299999	2693.0714725
11	774	58	172628.47925899999	13098.8936647	2397.97989875
11	775	1	34426.7737969	72919.2594353	3332.6036225000003
11	775	4	34424.4162814	73100.6276857	3283.0600675
11	775	5	34112.420341000005	73090.2751145	3456.7637274999997
11	775	7	34716.0987575	73223.6695184	3497.8675049999997
11	775	9	34197.4756295	73179.0139096	3228.3474225
11	775	10	34882.518072	72778.2198873	3486.8954
11	775	13	34671.64164	73076.6876326	3423.9131575
11	775	14	34237.2199923	73182.07962219999	3347.88643
11	775	15	34309.512221200006	73012.2151637	3503.9728299999997
11	775	17	34741.4599428	73062.7245715	3586.18652
11	775	18	34214.0407384	73148.6963231	3252.8376799999996
11	775	19	34241.1290689	72929.2087512	3136.8089775
11	775	20	34097.9342562	72916.55017480001	3077.15551
11	775	21	34310.7714065	72848.2118069	3116.1697799999997
11	775	22	34541.8596933	72880.2258034	3315.342815
11	775	25	34069.7379238	72867.48144860001	3132.8539925
11	775	27	34555.6139322	73192.0314719	3327.88357
