chromID	cell_id	pos	x	y	z
3	4637	1	171150.88184100002	18165.1451475	2529.692935
3	4637	2	171100.433059	18198.574940799997	2445.8793995
3	4637	4	171056.856643	18219.694987799998	2574.3802425000003
3	4637	5	171100.239213	18199.289760800002	2540.9875875000002
3	4637	6	171144.751075	18322.5129765	2607.2750149999997
3	4637	7	171021.39055	18692.7032783	2440.9727555
3	4637	8	171042.776646	18091.9025994	2518.5913925
3	4637	10	170940.116752	18524.6068972	2811.81212
3	4637	11	170916.175638	18076.487794499997	2501.483065
3	4637	13	171064.820397	18482.6261366	2503.443685
3	4637	14	170975.786888	18443.375246800002	2581.0911625
3	4637	15	170901.865745	18307.1647199	2494.39612975
3	4637	16	170940.52906099998	18005.2871184	2603.1220775
3	4637	18	170993.42749200002	18076.1596159	2693.6440875
3	4637	20	170955.951251	18266.337837400002	2588.0262325
3	4637	22	170958.34878200002	18535.846545599998	2434.390871
3	4637	24	170774.270169	18374.5739454	2746.5158225
3	4637	25	170705.749419	18377.0520327	2697.035755
3	4637	26	170683.31159	18208.2547984	2497.7318207499998
3	4637	28	171000.419544	18336.9624654	2471.28233275
3	4637	30	170874.678483	18114.9236041	2485.24185625
3	4637	31	170908.927734	18190.5163547	2514.7332225
3	4637	36	170855.141546	18384.070874999998	2574.2501775
3	4637	37	170811.27776	18564.1043793	2718.4676025
3	4637	38	170758.21113	18486.4678203	2981.5186525
3	4637	39	170622.313239	18450.5879454	2880.517035
3	4637	40	170633.76344	18400.9863281	2976.3475399999998
3	4637	41	170671.862831	18405.384757699998	2942.2420225
3	4637	42	170715.870405	18543.235333	2867.1626300000003
3	4637	46	170595.31086199998	18408.9902315	2780.7971075
3	4637	47	170621.79720899998	18269.0186287	2530.6825675
3	4637	48	170665.808903	18242.1709886	2556.07481
3	4637	49	170578.11017099998	18347.7832952	2777.2207975
3	4637	51	170586.78596399998	18554.9913616	2651.3776275
3	4637	52	170788.95869	18534.964638999998	2784.309135
3	4637	57	170610.761377	18532.1299039	2807.6173675
3	4637	58	170657.18502200002	18544.0114277	2461.63092125
3	4637	60	170677.316784	18433.572747100003	2530.6735675
3	4638	1	163897.315313	21941.5221507	1776.1261465
3	4638	2	163739.77156	22053.4481204	3005.58844
3	4638	3	163957.27975000002	22016.2142178	2445.23759625
3	4638	4	163587.621299	22012.7970795	2531.2523525
3	4638	5	163582.338944	22063.6011497	2561.26051
3	4638	6	163838.00266	21798.417741100002	2600.2691975
3	4638	7	163743.19929699998	21884.0124612	2685.1968899999997
3	4638	9	163907.83727800002	21792.6931556	2476.29572325
3	4638	10	163851.315822	21863.3714157	2355.594846
3	4638	11	163769.360267	21996.2990339	2423.753744
3	4638	12	163749.38558	21949.208463900002	2458.091409
3	4638	13	163620.617143	21923.5477546	2709.08579
3	4638	16	163649.07491	22166.652763	2580.552025
3	4638	17	163630.500508	22109.9571958	2432.1055942499997
3	4638	18	163662.054558	21919.167597199998	2532.1281175
3	4638	19	163600.567575	21901.491406700003	2620.3848550000002
3	4638	20	163724.47997400002	21766.4297006	2404.02204425
3	4638	22	163770.794645	21827.136036300002	2543.50041
3	4638	23	163811.49149	21982.8109573	2234.0432905
3	4638	24	163848.659967	22204.6712269	2534.3573250000004
3	4638	26	163623.823945	22116.4235564	2249.286626
3	4638	27	163540.904722	22077.5788368	2504.1148725000003
3	4638	29	163617.39664199998	22177.0220511	2446.23157025
3	4638	30	163627.612388	22065.8207894	2541.2455674999997
3	4638	31	163579.574424	22026.0521083	2664.6346900000003
3	4638	32	163632.844582	21950.6195227	2500.3927625
3	4638	33	163431.307057	21982.0372007	2630.9692175
3	4638	34	163355.05018299998	21971.117645399998	2776.1127175
3	4638	35	163516.87399800002	21876.295392199998	2691.456085
3	4638	36	163686.292106	21804.449421100002	2748.647555
3	4638	37	163602.35411000001	21767.275938299998	2636.3045575
3	4638	38	163497.123851	21963.844568200002	2672.4839625
3	4638	39	163427.852643	21913.9685074	2761.716045
3	4638	40	163488.218471	21869.2456293	2734.8872075
