chromID	cell_id	pos	x	y	z
6	5802	2	171564.06901900002	25346.6178452	2435.45159525
6	5802	3	171578.16735	25236.7521124	2204.70261075
6	5802	5	171405.936003	25304.7174864	2250.2596897500002
6	5802	7	171130.89191	25953.6085254	2207.5242749999998
6	5802	8	171256.088719	25997.2991272	2231.1382915000004
6	5802	10	171427.904358	25268.0379195	2179.2450525
6	5802	11	171232.744078	26263.755605500002	2268.48750775
6	5802	12	171432.083171	25309.1746054	2119.7931467500002
6	5802	13	171358.501928	25666.511042799997	2226.6572610000003
6	5802	14	171367.701888	26065.6373097	2069.4896222499997
6	5802	17	171601.596039	26126.101698399998	2222.29941925
6	5802	18	171453.971495	26063.153392599997	2313.40580375
6	5802	20	171357.335144	26371.207203699996	2229.76276825
6	5802	21	171504.804364	26098.4456731	2221.54891375
6	5802	22	171417.435541	26184.9799798	2242.3632265
6	5802	23	171337.66358599998	26157.9165341	2219.48838625
6	5802	25	171338.14747999999	26129.3523887	2195.1183002499997
6	5802	26	170990.059186	25907.883622100002	2053.5238145000003
6	5802	28	171125.524683	26033.6878015	2136.177595
6	5802	29	171254.715626	26083.9317783	2190.2719815
6	5802	30	171055.404137	25939.668011	2253.1817545
6	5802	31	171373.206105	26185.2836444	2419.67455075
6	5802	32	171388.192399	26062.4384387	2262.25613225
6	5802	34	171069.06646899998	25905.1089257	2202.7399205
6	5802	35	171192.373125	26011.3165311	2061.356242
6	5802	36	171076.112287	26073.8849111	2484.431286
6	5802	39	170964.799157	26146.3795247	2405.1769685000004
6	5802	40	171109.34255899998	26167.310844800002	2462.7411265
6	5802	41	171247.160473	26009.552110200002	2443.012571
6	5802	42	171243.19281	26028.1078589	2508.941985
6	5802	44	170983.966942	25995.3223306	2640.8028875
6	5802	45	171252.779329	25957.7362813	2257.619632
6	5802	46	171096.785623	26185.006924600002	2475.89745625
6	5802	48	171347.360006	25623.4322919	2300.1066579999997
6	5802	49	171328.305315	25811.526442299997	2218.89600125
6	5802	52	171325.822294	25550.1131221	2207.48343325
6	5802	54	171310.754733	25589.89062	2281.92281625
6	5802	56	171437.07733200002	25515.9900461	2018.56824375
6	5802	58	171445.94192399998	25856.574985799998	2275.6120355
6	5803	2	169676.14318800002	17644.6155822	2870.6864474999998
6	5803	4	169665.768616	17622.0370758	3005.3915275
6	5803	6	169371.74049	17297.8790602	2933.5160975
6	5803	7	169397.60585	17284.3030525	2989.78271
6	5803	10	169531.67404900002	17256.7629434	2709.5997700000003
6	5803	11	169440.207989	17407.265122	2822.5619425
6	5803	12	169561.52314	17444.1164826	2807.32623
6	5803	15	169599.747882	17499.001145	2730.53405
6	5803	17	169641.917009	17418.4553407	2927.9256125
6	5803	20	169463.501954	17411.597868499997	3070.56475
6	5803	21	169606.133161	17630.5550316	3003.3325875
6	5803	22	169543.259386	17232.274229900002	3080.96735
6	5803	23	169517.43574100002	17142.1763704	3048.4752175
6	5803	25	169479.57119	17107.8655048	2775.2389675
6	5803	26	169511.5187	17109.3305356	3053.7846575
6	5803	28	169708.277334	17430.932668	2946.5746575
6	5803	29	169480.056217	17035.769006799997	3034.326105
6	5803	31	169574.30224699999	17445.630685599997	2774.2558599999998
6	5803	33	169395.167634	17447.7697587	3060.6121725
6	5803	34	169492.012148	17336.666038	2959.2367775000002
6	5803	37	169549.859111	17150.548756300002	2810.940245
6	5803	49	169356.505554	17198.821467600003	3058.8974125
6	5803	53	169328.13853	17259.336728	3189.9272475
6	5803	55	169372.18545	17289.1664962	3228.249495
6	5803	56	169374.602551	17286.187901	3247.7750175
6	5803	57	169533.832826	17369.8512475	3249.7134349999997
6	5803	59	169371.701762	17241.2640287	3170.77907
6	5804	1	43829.9700803	71913.3505276	2682.6800925000002
6	5804	2	43943.531597299996	72102.2315465	2607.642745
6	5804	3	43889.8876935	71726.81552939999	2402.34743575
6	5804	4	43890.53304	71795.47621519999	2378.0698230000003
6	5804	6	43809.8336833	72111.1415821	2695.5623649999998
6	5804	7	43909.9165791	72111.8424044	2650.2738799999997
6	5804	8	43815.1669924	72164.4905454	2747.198955
6	5804	10	44094.0975329	71651.0891775	2413.501815
6	5804	11	44049.9430191	72357.6329936	2719.8477925
6	5804	12	44153.4517258	72313.4523075	2697.3844225
6	5804	14	43948.3340444	71671.5481293	2412.4016517500004
6	5804	16	44060.923406199996	72628.8314271	2682.6110675
6	5804	17	43971.4565041	72139.61211080001	2667.1733400000003
6	5804	21	44148.9282233	72431.8777523	2736.6435575
6	5804	22	44190.1911357	72360.52654169999	2561.6412525
6	5804	24	44017.5254171	72410.092315	2537.4909725
6	5804	26	43850.7322847	72237.7664449	2504.4947275
6	5804	28	43987.4778451	72344.384289	2521.3340825
6	5804	29	43873.6940644	72382.8628436	2543.2215825000003
6	5804	30	43911.2585867	72184.9044038	2407.2068765
6	5804	31	43787.3199742	72225.3355603	2409.8294717500003
6	5804	33	44030.3676528	72268.90584780001	2458.414215
6	5804	34	44028.834528700005	72077.1545073	2313.9247295
6	5804	35	44029.657818	72180.675162	2420.3618370000004
6	5804	37	44141.3125063	72471.7196149	2447.48019225
6	5804	38	44255.6512407	72404.6620829	2420.647457
6	5804	42	44030.783618299996	72246.83473999999	2644.9395925
6	5804	43	44039.8277702	72297.17988340001	2533.9781975
6	5805	3	41462.869235499995	70450.6372379	3794.8628925
6	5805	5	41333.0372102	70200.7515953	3685.6412875
6	5805	6	41199.8732276	70184.99798219999	3723.1148875
6	5805	7	41223.5049296	70210.213165	3765.597295
6	5805	8	41370.4377977	70198.9391146	3901.4232899999997
6	5805	9	41346.323242	70150.6775891	3686.156095
